id,YEAR,DATE,state_name,state_code,district_name,district_code,registeration_circles,tampering_computer_source_documents,computer_related_offences,cyber_terrorism,pub_of_sexually_exp_act_elec_form,intrcptn_montr_decryp_info,unauthorized_access_to_protected_computer_system,abetment_to_commit_offences,attempt_to_commit_offences,other_sections_of_it_act,abetment_of_suicide_online,cyber_stalking_bullying_of_women_or_children,data_theft,fraud,cheating,forgery,defamation_or_morphing,fake_profile,counterfeiting,cyber_blackmailing_threatening,fake_news_on_social_media,other_offences,gambling_act,lotteries_act,copy_right_act,trade_marks_act,other_sll_crimes,total_cyber_crimes
576,2021,01-01-2021,Punjab,3,Fatehgarh Sahib,30,Fatehgarh Sahib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,6
577,2021,01-01-2021,Punjab,3,Fazilka,651,Fazilka,0,0,0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11
578,2021,01-01-2021,Punjab,3,Ferozepur,31,Firozepur,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9
579,2021,01-01-2021,Punjab,3,Patiala,41,GRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,2021,01-01-2021,Punjab,3,Gurdaspur,32,Gurdaspur,0,1,0,3,0,0,0,0,0,0,2,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,12
581,2021,01-01-2021,Punjab,3,Hoshiarpur,33,Hoshiarpur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
582,2021,01-01-2021,Punjab,3,Jalandhar,34,Jalandhar Rural,1,1,0,2,0,0,0,0,0,0,4,0,2,31,0,0,0,0,0,0,5,0,0,0,0,1,47
583,2021,01-01-2021,Punjab,3,Kapurthala,35,Kapurthala,0,0,0,6,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
584,2021,01-01-2021,Punjab,3,Ludhiana,36,Khanna,0,0,0,4,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13
585,2021,01-01-2021,Punjab,3,Ludhiana,36,Ludhiana Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
586,2021,01-01-2021,Punjab,3,Mansa,37,Mansa,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,11
587,2021,01-01-2021,Punjab,3,Moga,38,Moga,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,8
588,2021,01-01-2021,Punjab,3,Sri Muktsar Sahib,39,Muktsar,0,0,0,11,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,22
589,2021,01-01-2021,Punjab,3,Pathankot,662,Pathankot,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
590,2021,01-01-2021,Punjab,3,Patiala,41,Patiala,0,1,0,9,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,17
591,2021,01-01-2021,Punjab,3,Rupnagar,42,Ropar,0,0,0,10,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,21
592,2021,01-01-2021,Punjab,3,Sangrur,43,Sangrur,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
593,2021,01-01-2021,Punjab,3,S.A.S Nagar,608,S.A.S Nagar,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
594,2021,01-01-2021,Punjab,3,Shahid Bhagat Singh Nagar,40,Shahid Bhagat Singh Nagar,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,11
595,2021,01-01-2021,Punjab,3,Tarn Taran,609,Tarn Taran,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
596,2021,01-01-2021,Chandigarh,4,Chandigarh,44,Bureau Of Investigation,0,0,0,19,0,0,0,0,0,0,8,0,13,0,1,1,0,0,0,0,8,0,0,0,0,0,50
597,2021,01-01-2021,Punjab,3,S.A.S Nagar,608,Intelligence Wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,2021,01-01-2021,Punjab,3,S.A.S Nagar,608,NRI Wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,2021,01-01-2021,Punjab,3,Amritsar,27,Special Task Force,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,2021,01-01-2021,Punjab,3,Malerkotla,737,Malerkotla,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
601,2021,01-01-2021,Rajasthan,8,Ajmer,86,Ajmer,0,5,0,4,0,0,0,0,0,0,3,0,19,10,2,3,0,0,2,0,44,4,0,2,0,0,98
602,2021,01-01-2021,Rajasthan,8,Alwar,87,Alwar,0,42,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,106
603,2021,01-01-2021,Rajasthan,8,Banswara,88,Banswara,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,9
604,2021,01-01-2021,Rajasthan,8,Baran,89,Baran,0,3,1,2,0,0,0,0,0,0,7,0,2,0,0,0,0,0,3,2,2,0,0,0,0,0,22
605,2021,01-01-2021,Rajasthan,8,Barmer,90,Barmer,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,52,0,0,0,0,0,69
606,2021,01-01-2021,Rajasthan,8,Bharatpur,91,Bharatpur,0,23,0,22,0,0,0,0,17,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,82
607,2021,01-01-2021,Rajasthan,8,Bhilwara,92,Bhilwara,0,2,0,0,0,0,0,0,3,0,5,0,6,10,0,0,0,0,8,0,6,2,0,0,0,1,43
608,2021,01-01-2021,Rajasthan,8,Bikaner,93,Bikaner,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
609,2021,01-01-2021,Rajasthan,8,Bundi,94,Bundi,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
610,2021,01-01-2021,Rajasthan,8,Chittorgarh,95,Chittorgarh,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
611,2021,01-01-2021,Rajasthan,8,Churu,96,Churu,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
612,2021,01-01-2021,Rajasthan,8,Dausa,97,Dausa,0,0,0,17,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,21,0,0,0,0,0,58
613,2021,01-01-2021,Rajasthan,8,Dholpur,98,Dholpur,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4
614,2021,01-01-2021,Rajasthan,8,Dungarpur,99,Dungarpur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
615,2021,01-01-2021,Rajasthan,8,Ajmer,86,GRP Ajmer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
616,2021,01-01-2021,Rajasthan,8,Jodhpur,107,GRP Jodhpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,2021,01-01-2021,Rajasthan,8,Ganganagar,100,Ganganagar,0,13,1,3,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,10,5,0,0,0,0,37
618,2021,01-01-2021,Rajasthan,8,Hanumangarh,101,Hanumangarh,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
619,2021,01-01-2021,Rajasthan,8,Jaipur,102,Jaipur East,1,33,0,9,0,0,0,0,0,0,0,0,3,18,0,0,1,0,2,0,3,0,0,0,0,0,70
620,2021,01-01-2021,Rajasthan,8,Jaipur,102,Jaipur North,0,15,0,0,0,0,0,0,4,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,37
621,2021,01-01-2021,Rajasthan,8,Jaipur,102,Jaipur Rural,0,12,1,4,0,0,0,0,7,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,0,56
622,2021,01-01-2021,Rajasthan,8,Jaipur,102,Jaipur South,0,40,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
623,2021,01-01-2021,Rajasthan,8,Jaipur,102,Jaipur West,0,7,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
624,2021,01-01-2021,Rajasthan,8,Jaisalmer,103,Jaisalmer,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,7
625,2021,01-01-2021,Rajasthan,8,Jalore,104,Jalore,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
626,2021,01-01-2021,Rajasthan,8,Jhalawar,105,Jhalawar,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,12
627,2021,01-01-2021,Rajasthan,8,Jhunjhunu,106,Jhunjhunu,0,2,0,6,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,10,0,0,0,0,0,25
628,2021,01-01-2021,Rajasthan,8,Jodhpur,107,Jodhpur East,0,7,0,4,0,0,0,0,0,0,4,0,49,0,0,0,0,0,0,0,18,0,0,0,0,0,82
629,2021,01-01-2021,Rajasthan,8,Jodhpur,107,Jodhpur West,0,2,0,3,0,0,0,0,0,0,1,0,0,40,2,0,0,0,5,0,16,0,0,0,0,0,69
630,2021,01-01-2021,Rajasthan,8,Jodhpur,107,Jodhpur Rural,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14
631,2021,01-01-2021,Rajasthan,8,Karauli,108,Karauli,0,8,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
632,2021,01-01-2021,Rajasthan,8,Kota,109,Kota City,0,4,0,2,0,0,0,0,0,0,2,1,12,1,0,0,0,0,5,0,8,0,0,0,0,0,35
633,2021,01-01-2021,Rajasthan,8,Kota,109,Kota Rural,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
634,2021,01-01-2021,Rajasthan,8,Nagaur,110,Nagaur,0,14,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
635,2021,01-01-2021,Rajasthan,8,Pali,111,Pali,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
636,2021,01-01-2021,Rajasthan,8,Pratapgarh,629,Pratapgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
637,2021,01-01-2021,Rajasthan,8,Rajsamand,112,Rajsamand,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,10
638,2021,01-01-2021,Rajasthan,8,Sawai Madhopur,113,Sawai Madhopur,0,7,0,1,0,0,0,0,3,0,0,0,0,10,1,0,0,0,0,0,15,0,0,0,0,0,37
639,2021,01-01-2021,Rajasthan,8,Sikar,114,Sikar,0,5,0,0,0,0,0,0,0,0,25,0,115,0,0,0,3,0,15,2,0,0,0,0,0,0,165
640,2021,01-01-2021,Rajasthan,8,Sirohi,115,Sirohi,0,0,0,1,0,0,0,0,0,0,1,1,6,0,0,0,0,0,3,0,11,0,0,0,0,0,23
641,2021,01-01-2021,Rajasthan,8,Tonk,116,Tonk,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19
642,2021,01-01-2021,Rajasthan,8,Udaipur,117,Udaipur,0,4,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
643,2021,01-01-2021,Rajasthan,8,Jaipur,102,Jaipur Metro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,2021,01-01-2021,Rajasthan,8,Jaipur,102,SCRB,0,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
645,2021,01-01-2021,Rajasthan,8,Jaipur,102,SOG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,2021,01-01-2021,Rajasthan,8,Jaipur,102,SSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,2021,01-01-2021,Rajasthan,8,Jaipur,102,Jaipur Crime,0,0,0,0,0,0,0,0,20,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,32
648,2021,01-01-2021,Rajasthan,8,Khairthal-Tijara,770,Bhiwadi,0,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,28
649,2021,01-01-2021,Sikkim,11,Gangtok,225,East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,2021,01-01-2021,Sikkim,11,Mangan,226,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,2021,01-01-2021,Sikkim,11,Namchi,227,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,2021,01-01-2021,Sikkim,11,Gyalshing,228,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2021,01-01-2021,Sikkim,11,Gangtok,225,CID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,2021,01-01-2021,Tamil Nadu,33,Ariyalur,610,Ariyalur,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17
655,2021,01-01-2021,Tamil Nadu,33,Chennai,568,Chennai,0,30,0,43,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
656,2021,01-01-2021,Tamil Nadu,33,Coimbatore,569,Coimbatore,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
657,2021,01-01-2021,Tamil Nadu,33,Coimbatore,569,Coimbatore City,0,1,0,0,0,0,0,0,0,0,1,0,30,9,0,0,0,0,0,0,3,0,0,0,0,0,44
658,2021,01-01-2021,Tamil Nadu,33,Cuddalore,570,Cuddalore,0,44,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48
659,2021,01-01-2021,Tamil Nadu,33,Dharmapuri,571,Dharmapuri,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
660,2021,01-01-2021,Tamil Nadu,33,Dindigul,572,Dindigul,0,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,39
661,2021,01-01-2021,Tamil Nadu,33,Erode,573,Erode,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18
662,2021,01-01-2021,Tamil Nadu,33,Kanchipuram,574,Kanchipuram,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
663,2021,01-01-2021,Tamil Nadu,33,Kanniyakumari,575,Kanyakumari,0,2,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19
664,2021,01-01-2021,Tamil Nadu,33,Karur,576,Karur,3,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
665,2021,01-01-2021,Tamil Nadu,33,Krishnagiri,577,Krishnagiri,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,4,5,1,0,0,0,0,0,24
666,2021,01-01-2021,Tamil Nadu,33,Madurai,578,Madurai,0,24,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
667,2021,01-01-2021,Tamil Nadu,33,Madurai,578,Madurai City,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25
668,2021,01-01-2021,Tamil Nadu,33,Nagapattinam,579,Nagapattinam,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14
669,2021,01-01-2021,Tamil Nadu,33,Namakkal,580,Namakkal,0,13,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
670,2021,01-01-2021,Tamil Nadu,33,The Nilgiris,587,Nilgiris,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
671,2021,01-01-2021,Tamil Nadu,33,Perambalur,581,Perambalur,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
672,2021,01-01-2021,Tamil Nadu,33,Pudukkottai,582,Pudukkottai,0,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
673,2021,01-01-2021,Tamil Nadu,33,Ramanathapuram,583,Ramnathapuram,0,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
674,2021,01-01-2021,Tamil Nadu,33,Chennai,568,Railway Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,2021,01-01-2021,Tamil Nadu,33,Tiruchirappalli,591,Railway Trichy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,2021,01-01-2021,Tamil Nadu,33,Salem,584,Salem,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
677,2021,01-01-2021,Tamil Nadu,33,Salem,584,Salem City,0,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,42
678,2021,01-01-2021,Tamil Nadu,33,Sivaganga,585,Sivagangai,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
679,2021,01-01-2021,Tamil Nadu,33,Thanjavur,586,Thanjavur,0,13,0,8,0,0,0,0,0,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0,59
680,2021,01-01-2021,Tamil Nadu,33,Theni,588,Theni,0,3,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,25
681,2021,01-01-2021,Tamil Nadu,33,Tirunelveli,592,Thirunelveli,0,2,0,7,0,0,0,0,0,0,1,0,2,28,1,0,0,0,2,1,0,0,0,0,0,1,45
682,2021,01-01-2021,Tamil Nadu,33,Tirunelveli,592,Thirunelveli City,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10
683,2021,01-01-2021,Tamil Nadu,33,Thiruvallur,589,Thiruvallur,1,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
684,2021,01-01-2021,Tamil Nadu,33,Tiruvannamalai,593,Tiruvannamalai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,2021,01-01-2021,Tamil Nadu,33,Thiruvarur,590,Thiruvarur,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
686,2021,01-01-2021,Tamil Nadu,33,Tuticorin,594,Thoothukudi,0,3,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
687,2021,01-01-2021,Tamil Nadu,33,Tiruppur,634,Tiruppur,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
688,2021,01-01-2021,Tamil Nadu,33,Tiruppur,634,Tiruppur City,0,2,0,0,0,0,0,0,0,0,4,0,15,5,0,0,0,0,1,0,0,0,0,0,0,0,27
689,2021,01-01-2021,Tamil Nadu,33,Tiruchirappalli,591,Trichy,0,24,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37
690,2021,01-01-2021,Tamil Nadu,33,Tiruchirappalli,591,Trichy City,0,15,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
691,2021,01-01-2021,Tamil Nadu,33,Vellore,595,Vellore,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
692,2021,01-01-2021,Tamil Nadu,33,Villupuram,596,Villupuram,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
693,2021,01-01-2021,Tamil Nadu,33,Virudhunagar,597,Virudhunagar,0,2,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13
694,2021,01-01-2021,Tamil Nadu,33,Coimbatore,569,Cyber Cell,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,2,14
695,2021,01-01-2021,Tamil Nadu,33,Chennai,568,Other Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,2021,01-01-2021,Tamil Nadu,33,Chengalpattu,730,Chengalpattu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
697,2021,01-01-2021,Tamil Nadu,33,Kallakurichi,729,Kallakurichi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,2021,01-01-2021,Tamil Nadu,33,Ranipet,731,Ranipet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,2021,01-01-2021,Tamil Nadu,33,Tirupathur,732,Tirupattur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6
700,2021,01-01-2021,Tamil Nadu,33,Tenkasi,733,Tenkasi,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
701,2021,01-01-2021,Telangana,36,Hyderabad,507,Cyberabad Commissionerate,0,16,1,16,0,0,0,0,0,0,38,3,2648,1630,5,1,34,0,20,0,0,0,0,0,0,0,4412
702,2021,01-01-2021,Telangana,36,Hyderabad,507,Hyderabad Commissionerate,0,162,0,41,0,0,0,0,0,0,103,0,2793,0,22,17,0,0,24,8,129,2,0,2,0,0,3303
703,2021,01-01-2021,Telangana,36,Karimnagar,508,Karimnagar Commissionerate,0,0,0,2,0,0,0,0,0,0,5,0,0,14,0,0,1,0,0,12,0,0,0,0,0,0,34
704,2021,01-01-2021,Telangana,36,Khammam,509,Khammam Commissionerate,0,1,0,0,0,0,0,0,0,0,2,0,79,0,0,0,1,0,0,0,13,0,0,0,0,0,96
705,2021,01-01-2021,Telangana,36,Nizamabad,516,Nizamabad Commissionerate,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,2,2,0,0,0,0,0,13
706,2021,01-01-2021,Telangana,36,Yadadri Bhuvanagiri,697,Rachakonda Commissionerate,0,283,0,0,0,0,0,0,0,0,0,89,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,1548
707,2021,01-01-2021,Telangana,36,Peddapalli,682,Ramagundam Commissionerate,0,1,0,0,0,0,0,0,0,0,17,0,11,67,0,0,0,0,0,3,5,0,0,0,0,0,104
708,2021,01-01-2021,Telangana,36,Siddipet,692,Siddipet Commissionerate,1,78,0,6,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
709,2021,01-01-2021,Telangana,36,Warangal,522,Warangal Commissionerate,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,150
710,2021,01-01-2021,Telangana,36,Adilabad,501,Adilabad,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,13
711,2021,01-01-2021,Telangana,36,Bhadradri Kothagudem,690,Bhadradri Kothagudem,0,0,0,1,0,0,0,0,0,0,4,0,36,10,0,0,0,0,0,0,6,0,0,0,0,0,57
712,2021,01-01-2021,Telangana,36,Jagitial,681,Jagitial,0,0,0,17,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
713,2021,01-01-2021,Telangana,36,Jayashankar Bhupalapally,687,Jayashankar Bhupalpally,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
714,2021,01-01-2021,Telangana,36,Jogulamba Gadwal,695,Jogulamba Gadwal,0,0,0,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,29
715,2021,01-01-2021,Telangana,36,Kamareddy,685,Kamareddy,0,0,0,0,0,0,0,0,0,0,4,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,114
716,2021,01-01-2021,Telangana,36,Kumuram Bheem Asifabad,699,Kumuram Bheem Asifabad,0,0,0,0,0,0,0,0,0,0,2,0,5,15,0,0,1,1,0,0,5,0,0,0,0,0,29
717,2021,01-01-2021,Telangana,36,Mahabubabad,688,Mahabubabad,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11
718,2021,01-01-2021,Telangana,36,Mahabubnagar,512,Mahabubnagar,0,0,0,9,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,8,0,0,0,0,0,0,44
719,2021,01-01-2021,Telangana,36,Medak,513,Medak,0,0,0,0,0,0,0,0,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,25
720,2021,01-01-2021,Telangana,36,Nagarkurnool,694,Nagarkurnool,0,0,0,1,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,21
721,2021,01-01-2021,Telangana,36,Nalgonda,514,Nalgonda,0,0,0,0,0,0,0,0,0,0,3,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,34
722,2021,01-01-2021,Telangana,36,Nirmal,680,Nirmal,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,13
723,2021,01-01-2021,Telangana,36,Rajanna Sircilla,683,Rajanna Sircilla,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,1,0,0,2,0,0,0,0,0,19
724,2021,01-01-2021,Telangana,36,Sangareddy,691,Sangareddy,0,2,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,36
725,2021,01-01-2021,Telangana,36,Suryapet,696,Suryapet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,20
